entry_time,exit_time,type,regime,strategy,entry_price,exit_price,size,pnl,close_reason,account_balance
2019-11-05 20:30:00,2019-11-06 00:30:00,SHORT,VOLATILE,Cautious Mean Reversion,1486.715,1484.265,0.0784564399859501,0.19221827796556348,Target Hit,1046.596323172226
2019-11-06 13:00:00,2019-11-07 00:30:00,SHORT,VOLATILE,Cautious Mean Reversion,1491.278,1490.875,0.0494830327031125,0.019941662179355328,Regime Change,1046.6162648344055
2019-11-07 01:30:00,2019-11-07 02:00:00,SHORT,RANGING,Mean Reversion,1491.628,1485.735,0.10896731604020106,0.642144393424908,Target Hit,1047.2584092278303
2019-11-07 02:00:00,2019-11-07 05:00:00,LONG,VOLATILE,Cautious Mean Reversion,1485.735,1483.368,0.10105035437503174,-0.23918618880569625,Stop Loss,1047.0192230390246
2019-11-07 05:00:00,2019-11-07 09:00:00,SHORT,TRENDING,Momentum Breakout,1483.368,1487.048,0.07429726579655603,-0.2734139381313309,Stop Loss,1046.7458091008932
2019-11-07 10:00:00,2019-11-07 18:30:00,SHORT,TRENDING,Momentum Breakout,1480.045,1468.625,0.04649955437878709,0.531024911005752,Regime Change,1047.276834011899
2019-11-08 03:00:00,2019-11-08 04:00:00,SHORT,RANGING,Mean Reversion,1470.645,1467.565,0.06317222090460252,0.19457044038617116,Target Hit,1047.471404452285
2019-11-08 06:00:00,2019-11-08 07:00:00,LONG,VOLATILE,Cautious Mean Reversion,1463.315,1457.695,0.060399735110923454,-0.3394465113233969,Stop Loss,1047.1319579409617
2019-11-08 07:00:00,2019-11-08 09:30:00,SHORT,TRENDING,Momentum Breakout,1457.695,1465.668,0.04984018628567033,-0.39737580525564736,Stop Loss,1046.734582135706
2019-11-11 01:30:00,2019-11-11 03:00:00,SHORT,VOLATILE,Cautious Mean Reversion,1463.568,1465.225,0.12980072169156062,-0.21507979584290626,Stop Loss,1046.519502339863
2019-11-11 03:00:00,2019-11-11 08:00:00,SHORT,VOLATILE,Cautious Mean Reversion,1465.225,1462.055,0.11375494404759655,0.36060317263086344,Target Hit,1046.8801055124939
2019-11-11 08:30:00,2019-11-11 10:00:00,LONG,VOLATILE,Cautious Mean Reversion,1460.785,1452.845,0.07982582138057642,-0.6338170217617811,Stop Loss,1046.246288490732
2019-11-11 10:00:00,2019-11-11 13:00:00,SHORT,TRENDING,Momentum Breakout,1452.845,1456.385,0.06490815975020416,-0.22977488551572034,Stop Loss,1046.0165136052162
2019-11-12 01:00:00,2019-11-12 04:30:00,LONG,VOLATILE,Cautious Mean Reversion,1449.548,1455.828,0.09134329316304565,0.5736358810639242,Target Hit,1046.59014948628
2019-11-13 00:30:00,2019-11-13 04:00:00,SHORT,VOLATILE,Cautious Mean Reversion,1461.198,1463.665,0.10929309620623874,-0.26962606834077685,Stop Loss,1046.3205234179393
2019-11-13 04:00:00,2019-11-13 13:30:00,SHORT,VOLATILE,Cautious Mean Reversion,1463.665,1463.298,0.07973184053189154,0.02926158547520115,Regime Change,1046.3497850034146
2019-11-14 03:00:00,2019-11-14 11:00:00,SHORT,VOLATILE,Cautious Mean Reversion,1468.388,1471.948,0.09024386924374551,-0.32126817450774964,Stop Loss,1046.0285168289067
2019-11-14 13:30:00,2019-11-14 18:30:00,SHORT,VOLATILE,Cautious Mean Reversion,1473.815,1469.198,0.053247887832173546,0.24584549812114323,Target Hit,1046.2743623270278
2019-11-14 19:30:00,2019-11-15 00:30:00,LONG,VOLATILE,Cautious Mean Reversion,1466.985,1463.945,0.08669497817505614,-0.2635527336521675,Stop Loss,1046.0108095933756
2019-11-15 00:30:00,2019-11-15 10:30:00,LONG,VOLATILE,Cautious Mean Reversion,1463.945,1468.508,0.10326315520255636,0.4711897771892752,Target Hit,1046.4819993705648
2019-11-17 19:00:00,2019-11-17 20:00:00,SHORT,VOLATILE,Cautious Mean Reversion,1469.055,1466.508,0.11905722919834055,0.3032387627681764,Target Hit,1046.785238133333
2019-11-18 00:30:00,2019-11-18 03:00:00,LONG,VOLATILE,Cautious Mean Reversion,1465.085,1460.39,0.1280246458124008,-0.6010757120892136,Stop Loss,1046.1841624212439
2019-11-18 03:00:00,2019-11-18 08:00:00,SHORT,TRENDING,Momentum Breakout,1460.39,1464.455,0.0958743906765595,-0.38972939810019785,Stop Loss,1045.7944330231437
2019-11-18 09:00:00,2019-11-18 15:30:00,LONG,TRENDING,Momentum Breakout,1469.508,1471.638,0.05204445741313854,0.11085469428997893,Regime Change,1045.9052877174338
2019-11-19 04:30:00,2019-11-19 10:30:00,LONG,VOLATILE,Cautious Mean Reversion,1465.885,1473.155,0.08644200164352851,0.6284333519484507,Target Hit,1046.5337210693822
2019-11-19 10:30:00,2019-11-19 19:30:00,SHORT,VOLATILE,Cautious Mean Reversion,1473.155,1472.888,0.06091540762385551,0.016264413835572634,Regime Change,1046.5499854832178
2019-11-20 00:30:00,2019-11-20 02:00:00,SHORT,RANGING,Mean Reversion,1475.275,1473.155,0.06836343396762433,0.14493048001137165,Target Hit,1046.6949159632293
2019-11-20 02:30:00,2019-11-20 06:30:00,SHORT,VOLATILE,Cautious Mean Reversion,1477.728,1474.055,0.08479752369522663,0.31146130453256754,Target Hit,1047.0063772677618
2019-11-20 10:00:00,2019-11-20 11:00:00,LONG,VOLATILE,Cautious Mean Reversion,1471.325,1467.845,0.062205294468228915,-0.21647442474943776,Stop Loss,1046.7899028430122
2019-11-20 19:00:00,2019-11-20 23:00:00,SHORT,VOLATILE,Cautious Mean Reversion,1474.535,1470.845,0.04787353390118354,0.17665334009536987,Target Hit,1046.9665561831075
2019-11-21 01:30:00,2019-11-21 03:00:00,LONG,VOLATILE,Cautious Mean Reversion,1470.495,1472.985,0.08782844655229252,0.2186928319152092,Target Hit,1047.1852490150227
2019-11-21 05:00:00,2019-11-21 12:30:00,LONG,VOLATILE,Cautious Mean Reversion,1469.065,1465.285,0.07422306974900784,-0.28056320365124765,Stop Loss,1046.9046858113713
2019-11-22 00:30:00,2019-11-22 02:00:00,SHORT,VOLATILE,Cautious Mean Reversion,1465.805,1468.168,0.130800681958511,-0.3090820114679391,Stop Loss,1046.5956037999033
2019-11-22 02:00:00,2019-11-22 04:00:00,SHORT,VOLATILE,Cautious Mean Reversion,1468.168,1470.128,0.12617523602876332,-0.2473034626163807,Stop Loss,1046.348300337287
2019-11-22 04:00:00,2019-11-22 09:30:00,LONG,TRENDING,Momentum Breakout,1470.128,1465.595,0.09182759087718322,-0.4162544694462625,Stop Loss,1045.9320458678405
2019-11-22 11:00:00,2019-11-24 18:00:00,LONG,VOLATILE,Cautious Mean Reversion,1464.495,1459.815,0.05445054131012504,-0.2548285333313763,Stop Loss,1045.6772173345091
2019-11-24 18:00:00,2019-11-25 06:30:00,LONG,VOLATILE,Cautious Mean Reversion,1459.815,1457.105,0.07763818093178937,-0.21039947032515202,Stop Loss,1045.466817864184
2019-11-25 06:30:00,2019-11-25 15:30:00,LONG,VOLATILE,Cautious Mean Reversion,1457.105,1454.808,0.0922347389773724,-0.21186319543102675,Stop Loss,1045.2549546687528
2019-11-25 16:00:00,2019-11-26 01:00:00,LONG,VOLATILE,Cautious Mean Reversion,1454.658,1456.905,0.07665675287330964,0.1722477237063322,Target Hit,1045.427202392459
2019-11-26 01:00:00,2019-11-26 06:30:00,SHORT,VOLATILE,Cautious Mean Reversion,1456.905,1457.875,0.11106578516418311,-0.10773381160926065,Regime Change,1045.3194685808498
2019-11-26 14:30:00,2019-11-27 07:30:00,SHORT,VOLATILE,Cautious Mean Reversion,1461.748,1457.875,0.05260235752697182,0.20372893070196435,Target Hit,1045.5231975115519
2019-11-27 08:30:00,2019-11-27 14:00:00,LONG,VOLATILE,Cautious Mean Reversion,1455.105,1454.195,0.09008285011577406,-0.08197539360536177,Regime Change,1045.4412221179466
2019-11-27 19:00:00,2019-11-28 07:00:00,SHORT,VOLATILE,Cautious Mean Reversion,1456.735,1455.915,0.09604290355594794,0.07875518091587119,Regime Change,1045.5199772988624
2019-11-28 10:00:00,2019-11-28 20:00:00,LONG,VOLATILE,Cautious Mean Reversion,1454.895,1456.585,0.13835639896331167,0.2338223142480043,Target Hit,1045.7537996131105
2019-11-28 21:30:00,2019-11-29 03:00:00,SHORT,VOLATILE,Cautious Mean Reversion,1457.308,1457.668,0.16019266919725603,-0.05766936091099614,Regime Change,1045.6961302521995
2019-11-29 06:00:00,2019-11-29 08:30:00,LONG,VOLATILE,Cautious Mean Reversion,1456.375,1453.465,0.13255527803634518,-0.3857358590857753,Stop Loss,1045.3103943931137
2019-11-29 10:00:00,2019-12-01 21:00:00,LONG,TRENDING,Momentum Breakout,1460.408,1459.685,0.0814474270797347,-0.05888648977864463,Regime Change,1045.251507903335
2019-12-02 03:00:00,2019-12-02 10:00:00,LONG,VOLATILE,Cautious Mean Reversion,1455.405,1462.705,0.1218406027320572,0.889436399944012,Target Hit,1046.1409443032792
2019-12-02 10:00:00,2019-12-03 00:00:00,SHORT,VOLATILE,Cautious Mean Reversion,1462.705,1460.535,0.06806747468915056,0.14770642007544618,Regime Change,1046.2886507233545
2019-12-03 00:00:00,2019-12-03 02:30:00,LONG,RANGING,Mean Reversion,1460.535,1462.955,0.1072766760115443,0.2596095559479206,Target Hit,1046.5482602793024
2019-12-03 04:00:00,2019-12-03 04:30:00,SHORT,VOLATILE,Cautious Mean Reversion,1464.218,1466.028,0.12698609160005295,-0.2298448257960889,Stop Loss,1046.3184154535063
2019-12-03 04:30:00,2019-12-03 05:00:00,SHORT,VOLATILE,Cautious Mean Reversion,1466.028,1470.168,0.1100693057610511,-0.45568692585073756,Stop Loss,1045.8627285276555
2019-12-03 05:00:00,2019-12-03 08:00:00,SHORT,VOLATILE,Cautious Mean Reversion,1470.168,1472.728,0.08657412803139779,-0.2216297677603933,Stop Loss,1045.6410987598952
2019-12-03 08:00:00,2019-12-03 13:30:00,LONG,TRENDING,Momentum Breakout,1472.728,1478.828,0.05973462451365077,0.36438120953326425,Regime Change,1046.0054799694285
2019-12-03 23:00:00,2019-12-04 01:30:00,SHORT,VOLATILE,Cautious Mean Reversion,1479.155,1481.195,0.10892299194244028,-0.2222029035625742,Stop Loss,1045.7832770658658
2019-12-04 01:30:00,2019-12-04 02:00:00,SHORT,VOLATILE,Cautious Mean Reversion,1481.195,1483.455,0.1031127229279512,-0.2330347538171688,Stop Loss,1045.5502423120486
2019-12-04 02:00:00,2019-12-04 04:00:00,SHORT,VOLATILE,Cautious Mean Reversion,1483.455,1474.608,0.10105935820532766,0.8940721420425318,Target Hit,1046.444314454091
2019-12-04 04:00:00,2019-12-04 07:30:00,SHORT,TRENDING,Momentum Breakout,1474.608,1477.605,0.07323676929708783,-0.21949059758337744,Stop Loss,1046.2248238565076
2019-12-04 10:00:00,2019-12-04 15:30:00,LONG,VOLATILE,Cautious Mean Reversion,1473.185,1474.908,0.041926275408683884,0.0722389725291605,Regime Change,1046.2970628290368
2019-12-04 20:00:00,2019-12-05 00:30:00,SHORT,VOLATILE,Cautious Mean Reversion,1475.685,1477.695,0.11916246361985315,-0.23951655187590376,Stop Loss,1046.057546277161
2019-12-05 00:30:00,2019-12-05 02:30:00,SHORT,RANGING,Mean Reversion,1477.695,1474.325,0.09816482947810748,0.3308154753412115,Target Hit,1046.3883617525023
2019-12-05 11:30:00,2019-12-05 16:00:00,SHORT,VOLATILE,Cautious Mean Reversion,1478.948,1475.405,0.06257602464596274,0.22170685532065348,Target Hit,1046.610068607823
2019-12-06 01:00:00,2019-12-06 06:00:00,LONG,VOLATILE,Cautious Mean Reversion,1472.675,1475.655,0.14588368390912035,0.4347333780491813,Target Hit,1047.0448019858723
2019-12-06 08:00:00,2019-12-06 08:30:00,LONG,TRENDING,Momentum Breakout,1477.388,1467.818,0.09956589065431008,-0.9528455735617412,Stop Loss,1046.0919564123105
2019-12-06 08:30:00,2019-12-06 16:30:00,SHORT,TRENDING,Momentum Breakout,1467.818,1459.785,0.05866269291573922,0.4712374121921274,Regime Change,1046.5631938245026
2019-12-09 01:00:00,2019-12-09 05:30:00,SHORT,RANGING,Mean Reversion,1461.045,1462.848,0.12058115707887458,-0.21740782621319682,Stop Loss,1046.3457859982893
2019-12-09 06:30:00,2019-12-09 10:30:00,LONG,TRENDING,Momentum Breakout,1463.895,1461.708,0.138241217675417,-0.3023335430561229,Stop Loss,1046.0434524552331
2019-12-10 03:30:00,2019-12-10 06:00:00,SHORT,VOLATILE,Cautious Mean Reversion,1464.048,1466.858,0.1243420844489424,-0.3494012573015214,Stop Loss,1045.6940511979317
2019-12-10 06:00:00,2019-12-10 21:30:00,SHORT,VOLATILE,Cautious Mean Reversion,1466.858,1464.045,0.1063836533461233,0.2992572168626315,Regime Change,1045.9933084147942
2019-12-10 23:00:00,2019-12-11 02:00:00,LONG,RANGING,Mean Reversion,1463.168,1464.515,0.14348114426663164,0.19326910132718256,Target Hit,1046.1865775161214
2019-12-11 04:30:00,2019-12-11 10:00:00,SHORT,VOLATILE,Cautious Mean Reversion,1467.008,1469.808,0.11432445132952428,-0.3201084637226628,Stop Loss,1045.8664690523988
2019-12-11 10:00:00,2019-12-11 14:00:00,SHORT,VOLATILE,Cautious Mean Reversion,1469.808,1472.818,0.08135161303705833,-0.24486835524154485,Stop Loss,1045.6216006971572
2019-12-11 14:00:00,2019-12-11 20:30:00,LONG,TRENDING,Momentum Breakout,1472.818,1474.295,0.06211584165451593,0.09174509812372557,Regime Change,1045.713345795281
2019-12-12 02:00:00,2019-12-12 05:30:00,LONG,VOLATILE,Cautious Mean Reversion,1473.645,1474.798,0.18149303227780839,0.2092614662163167,Target Hit,1045.9226072614972
2019-12-12 08:00:00,2019-12-12 09:30:00,LONG,TRENDING,Momentum Breakout,1478.618,1468.795,0.09528329279673538,-0.9359677851423188,Stop Loss,1044.9866394763549
2019-12-12 10:00:00,2019-12-12 15:30:00,SHORT,TRENDING,Momentum Breakout,1466.005,1469.748,0.041433337487096884,-0.15508498221420108,Regime Change,1044.8315544941406
2019-12-13 03:30:00,2019-12-13 11:00:00,SHORT,VOLATILE,Cautious Mean Reversion,1472.605,1476.188,0.08691285050148274,-0.31140874334681995,Stop Loss,1044.5201457507937
2019-12-16 01:00:00,2019-12-16 02:00:00,SHORT,VOLATILE,Cautious Mean Reversion,1476.815,1478.205,0.16606569808529867,-0.230831320338544,Stop Loss,1044.2893144304553
2019-12-16 02:00:00,2019-12-16 03:30:00,SHORT,VOLATILE,Cautious Mean Reversion,1478.205,1474.975,0.14740772266690277,0.4761269442140986,Target Hit,1044.7654413746693
2019-12-16 05:00:00,2019-12-16 10:30:00,SHORT,VOLATILE,Cautious Mean Reversion,1477.718,1474.785,0.10807742924070463,0.31699109996298586,Target Hit,1045.0824324746322
2019-12-16 11:30:00,2019-12-16 20:00:00,LONG,VOLATILE,Cautious Mean Reversion,1474.645,1475.105,0.08003212117766141,0.03681477574172716,Regime Change,1045.119247250374
2019-12-17 01:00:00,2019-12-17 03:00:00,SHORT,VOLATILE,Cautious Mean Reversion,1477.508,1478.845,0.1559738931343397,-0.2085370951206105,Stop Loss,1044.9107101552534
2019-12-17 03:00:00,2019-12-17 08:30:00,SHORT,VOLATILE,Cautious Mean Reversion,1478.845,1476.195,0.12936386223520416,0.34281423492330276,Target Hit,1045.2535243901766
2019-12-17 10:00:00,2019-12-17 16:30:00,LONG,VOLATILE,Cautious Mean Reversion,1475.805,1475.765,0.09081321202994805,-0.0036325284811946183,Regime Change,1045.2498918616955
2019-12-17 23:00:00,2019-12-18 04:00:00,SHORT,RANGING,Mean Reversion,1476.725,1478.598,0.15823586511087442,-0.2963757753526753,Stop Loss,1044.9535160863427
2019-12-18 04:00:00,2019-12-18 06:30:00,LONG,TRENDING,Momentum Breakout,1478.598,1476.775,0.1568139926555748,-0.28587190861109174,Stop Loss,1044.6676441777315
2019-12-18 08:00:00,2019-12-18 10:00:00,SHORT,TRENDING,Momentum Breakout,1472.125,1475.595,0.08664020393773172,-0.30064150766393144,Stop Loss,1044.3670026700677
2019-12-18 21:00:00,2019-12-19 03:00:00,SHORT,VOLATILE,Cautious Mean Reversion,1477.645,1475.108,0.13460058948685225,0.3414816955281488,Target Hit,1044.7084843655957
2019-12-19 03:30:00,2019-12-19 04:00:00,LONG,VOLATILE,Cautious Mean Reversion,1475.235,1473.775,0.17761582361000988,-0.2593191024705805,Stop Loss,1044.4491652631252
2019-12-19 04:00:00,2019-12-19 09:30:00,LONG,VOLATILE,Cautious Mean Reversion,1473.775,1476.465,0.16502066825669037,0.4439055976104686,Target Hit,1044.8930708607356
2019-12-19 11:00:00,2019-12-19 13:00:00,SHORT,VOLATILE,Cautious Mean Reversion,1477.518,1480.455,0.08746745940454548,-0.25689192827114116,Stop Loss,1044.6361789324644
2019-12-19 13:00:00,2019-12-19 19:30:00,LONG,TRENDING,Momentum Breakout,1480.455,1478.878,0.07921719127632504,-0.12492551064276444,Regime Change,1044.5112534218217
2019-12-19 22:00:00,2019-12-20 00:00:00,LONG,VOLATILE,Cautious Mean Reversion,1478.025,1479.135,0.1666742845743565,0.18500845587751905,Target Hit,1044.6962618776993
2019-12-20 05:30:00,2019-12-20 07:00:00,LONG,VOLATILE,Cautious Mean Reversion,1477.375,1478.775,0.18694549275335157,0.2617236898547092,Target Hit,1044.957985567554
2019-12-20 10:00:00,2019-12-20 11:00:00,SHORT,VOLATILE,Cautious Mean Reversion,1479.698,1476.885,0.11214828536081041,0.31547312671997113,Target Hit,1045.273458694274
2019-12-22 20:00:00,2019-12-22 22:00:00,SHORT,VOLATILE,Cautious Mean Reversion,1479.268,1481.095,0.16709287380172388,-0.30527868043574924,Stop Loss,1044.9681800138383
2019-12-22 22:00:00,2019-12-23 01:30:00,SHORT,VOLATILE,Cautious Mean Reversion,1481.095,1483.405,0.16472015181745087,-0.3805035506983025,Stop Loss,1044.58767646314
2019-12-23 01:30:00,2019-12-23 07:00:00,LONG,TRENDING,Momentum Breakout,1483.405,1482.675,0.15307349389654207,-0.11174365054447849,Regime Change,1044.4759328125956
2019-12-23 14:30:00,2019-12-23 21:00:00,SHORT,VOLATILE,Cautious Mean Reversion,1485.548,1488.805,0.0968415115952751,-0.315412803265817,Stop Loss,1044.1605200093297
2019-12-23 21:00:00,2019-12-24 04:30:00,LONG,TRENDING,Momentum Breakout,1488.805,1490.935,0.13249985767977518,0.28222469685790547,Regime Change,1044.4427447061876
2019-12-24 05:00:00,2019-12-24 10:00:00,SHORT,VOLATILE,Cautious Mean Reversion,1491.625,1496.728,0.11722646639306895,-0.5982066580038385,Stop Loss,1043.8445380481837
2019-12-24 10:00:00,2019-12-24 11:00:00,SHORT,VOLATILE,Cautious Mean Reversion,1496.728,1499.448,0.07843475704614014,-0.21334253916550333,Stop Loss,1043.6311955090182
2019-12-24 11:00:00,2019-12-25 22:00:00,LONG,TRENDING,Momentum Breakout,1499.448,1503.278,0.07071970660422525,0.27085647629417753,Regime Change,1043.9020519853125
2019-12-25 22:00:00,2019-12-26 07:00:00,SHORT,VOLATILE,Cautious Mean Reversion,1503.278,1507.008,0.08580625019325015,-0.32005731322082465,Stop Loss,1043.5819946720917
2019-12-26 07:00:00,2019-12-26 09:30:00,SHORT,VOLATILE,Cautious Mean Reversion,1507.008,1509.895,0.10412385986039581,-0.3006055834169568,Stop Loss,1043.2813890886748
2019-12-26 09:30:00,2019-12-26 15:00:00,SHORT,VOLATILE,Cautious Mean Reversion,1509.895,1511.218,0.08030632194878944,-0.10624526393825587,Regime Change,1043.1751438247366
2019-12-26 22:00:00,2019-12-27 00:30:00,SHORT,VOLATILE,Cautious Mean Reversion,1512.705,1510.328,0.10074504934424315,0.2394709822912612,Target Hit,1043.4146148070279
2019-12-27 10:00:00,2019-12-27 15:30:00,SHORT,RANGING,Mean Reversion,1511.998,1510.795,0.057045661726125345,0.06862593105652734,Regime Change,1043.4832407380843
2019-12-29 22:00:00,2019-12-30 03:30:00,SHORT,VOLATILE,Cautious Mean Reversion,1515.358,1512.585,0.11558539902895248,0.32051831150727494,Target Hit,1043.8037590495917
2019-12-30 04:30:00,2019-12-30 06:30:00,LONG,VOLATILE,Cautious Mean Reversion,1512.965,1510.865,0.1347608463475713,-0.28299777732988746,Stop Loss,1043.5207612722618
2019-12-30 06:30:00,2019-12-30 09:00:00,LONG,VOLATILE,Cautious Mean Reversion,1510.865,1513.775,0.12227784440479453,0.3558285272179621,Target Hit,1043.8765897994797
2019-12-30 20:00:00,2019-12-30 20:30:00,SHORT,VOLATILE,Cautious Mean Reversion,1519.215,1521.225,0.1332747924759343,-0.2678823328766267,Stop Loss,1043.6087074666032
2019-12-30 20:30:00,2019-12-31 04:00:00,LONG,TRENDING,Momentum Breakout,1521.225,1523.718,0.11533441113134267,0.28752868695045636,Regime Change,1043.8962361535537
2019-12-31 08:30:00,2019-12-31 09:30:00,LONG,VOLATILE,Cautious Mean Reversion,1520.745,1518.665,0.10151639364320965,-0.21115409877786867,Stop Loss,1043.6850820547759
2019-12-31 09:30:00,2019-12-31 10:00:00,LONG,VOLATILE,Cautious Mean Reversion,1518.665,1523.498,0.07748044154711212,0.37446297399719936,Target Hit,1044.059545028773
2020-01-02 01:30:00,2020-01-02 02:30:00,SHORT,VOLATILE,Cautious Mean Reversion,1520.925,1519.128,0.10171749416740843,0.18278633701883554,Target Hit,1044.2423313657919
2020-01-02 06:30:00,2020-01-02 08:00:00,SHORT,VOLATILE,Cautious Mean Reversion,1521.955,1524.205,0.09516055552056148,-0.21411124992126332,Stop Loss,1044.0282201158707
2020-01-02 08:00:00,2020-01-02 08:30:00,SHORT,VOLATILE,Cautious Mean Reversion,1524.205,1527.998,0.08627357512156461,-0.3272356704361049,Stop Loss,1043.7009844454346
2020-01-02 08:30:00,2020-01-02 14:00:00,SHORT,VOLATILE,Cautious Mean Reversion,1527.998,1525.808,0.07190077420922372,0.15746269551820388,Regime Change,1043.8584471409529
2020-01-02 19:00:00,2020-01-02 20:30:00,SHORT,VOLATILE,Cautious Mean Reversion,1529.878,1534.848,0.08618031256271419,-0.4283161534366919,Stop Loss,1043.4301309875161
2020-01-02 20:30:00,2020-01-02 21:00:00,SHORT,VOLATILE,Cautious Mean Reversion,1534.848,1539.768,0.08242375097487585,-0.40552485479639516,Stop Loss,1043.0246061327198
2020-01-02 21:00:00,2020-01-03 04:30:00,LONG,TRENDING,Momentum Breakout,1539.768,1546.765,0.061421866086684755,0.4297687970085376,Regime Change,1043.4543749297284
2020-01-03 04:30:00,2020-01-03 13:00:00,SHORT,VOLATILE,Cautious Mean Reversion,1546.765,1549.768,0.052879669837555,-0.15879764852217393,Regime Change,1043.2955772812063
2020-01-03 16:30:00,2020-01-05 18:00:00,SHORT,RANGING,Mean Reversion,1551.515,1574.305,0.041741681279813085,-0.9512929163669387,Stop Loss,1042.3442843648393
2020-01-05 18:00:00,2020-01-05 23:30:00,SHORT,VOLATILE,Cautious Mean Reversion,1574.305,1576.025,0.029036334609172786,-0.049942495527777984,Regime Change,1042.2943418693114
2020-01-06 10:30:00,2020-01-06 16:00:00,LONG,VOLATILE,Cautious Mean Reversion,1564.165,1566.125,0.0362807555220109,0.07111028082314268,Regime Change,1042.3654521501346
2020-01-06 20:30:00,2020-01-07 01:00:00,LONG,VOLATILE,Cautious Mean Reversion,1557.805,1566.745,0.05063671484150473,0.45269223068304354,Target Hit,1042.8181443808176
2020-01-07 07:00:00,2020-01-07 16:30:00,SHORT,VOLATILE,Cautious Mean Reversion,1568.838,1573.945,0.041718530201019934,-0.21305653373660757,Stop Loss,1042.605087847081
2020-01-07 16:30:00,2020-01-07 18:00:00,SHORT,VOLATILE,Cautious Mean Reversion,1573.945,1584.398,0.04919716274620849,-0.5142579421861161,Stop Loss,1042.090829904895
2020-01-07 18:00:00,2020-01-08 01:30:00,LONG,TRENDING,Momentum Breakout,1584.398,1593.085,0.036345612737599564,0.315734337851532,Regime Change,1042.4065642427465
2020-01-08 03:30:00,2020-01-08 08:00:00,LONG,VOLATILE,Cautious Mean Reversion,1580.915,1569.165,0.026741246148114406,-0.31420964224034426,Stop Loss,1042.0923546005063
2020-01-08 08:00:00,2020-01-08 11:30:00,LONG,VOLATILE,Cautious Mean Reversion,1569.165,1558.878,0.028740130983324747,-0.2956497274254627,Stop Loss,1041.796704873081
2020-01-08 11:30:00,2020-01-09 01:30:00,LONG,VOLATILE,Cautious Mean Reversion,1558.878,1544.068,0.02055248244772176,-0.30438226505075816,Stop Loss,1041.4923226080302
2020-01-09 01:30:00,2020-01-09 07:00:00,LONG,VOLATILE,Cautious Mean Reversion,1544.068,1550.805,0.038618132295336643,0.26017035727368604,Regime Change,1041.7524929653039
2020-01-09 21:00:00,2020-01-10 03:00:00,LONG,VOLATILE,Cautious Mean Reversion,1548.088,1551.785,0.06752847634944704,0.2496527770639136,Target Hit,1042.0021457423677
2020-01-10 10:30:00,2020-01-10 16:00:00,SHORT,VOLATILE,Cautious Mean Reversion,1558.615,1560.798,0.043044608479443906,-0.09396638031062574,Regime Change,1041.9081793620571
2020-01-10 16:30:00,2020-01-12 18:00:00,LONG,TRENDING,Momentum Breakout,1561.785,1558.375,0.06765615285907658,-0.2307074812494567,Stop Loss,1041.6774718808076
2020-01-12 23:30:00,2020-01-13 02:00:00,LONG,VOLATILE,Cautious Mean Reversion,1555.625,1553.098,0.07651743597518985,-0.1933595607093081,Stop Loss,1041.4841123200983
2020-01-13 02:00:00,2020-01-13 03:30:00,LONG,VOLATILE,Cautious Mean Reversion,1553.098,1550.315,0.07950117928621972,-0.22125178195354167,Stop Loss,1041.2628605381449
2020-01-13 03:30:00,2020-01-13 04:30:00,LONG,VOLATILE,Cautious Mean Reversion,1550.315,1547.905,0.0874320845190479,-0.21071132369091258,Stop Loss,1041.052149214454
2020-01-13 15:30:00,2020-01-13 18:30:00,LONG,VOLATILE,Cautious Mean Reversion,1548.555,1545.175,0.062246532065851075,-0.21039327838258343,Stop Loss,1040.8417559360714
2020-01-13 18:30:00,2020-01-13 20:00:00,LONG,VOLATILE,Cautious Mean Reversion,1545.175,1537.575,0.07938373336111078,-0.6033163735444347,Stop Loss,1040.238439562527
2020-01-13 20:00:00,2020-01-14 02:00:00,SHORT,TRENDING,Momentum Breakout,1537.575,1541.898,0.06493543644647923,-0.28071589175812095,Stop Loss,1039.957723670769
2020-01-14 04:30:00,2020-01-14 15:30:00,SHORT,VOLATILE,Cautious Mean Reversion,1543.995,1546.948,0.06606234291102715,-0.1950820986162765,Stop Loss,1039.7626415721527
2020-01-14 18:00:00,2020-01-14 21:30:00,SHORT,VOLATILE,Cautious Mean Reversion,1548.235,1552.125,0.06825342423141968,-0.2655058202602294,Stop Loss,1039.4971357518925
2020-01-14 21:30:00,2020-01-15 03:00:00,LONG,TRENDING,Momentum Breakout,1552.125,1552.395,0.06700510406294745,0.01809137809699459,Regime Change,1039.5152271299896
2020-01-15 03:30:00,2020-01-15 07:30:00,SHORT,VOLATILE,Cautious Mean Reversion,1553.405,1550.705,0.06955668538682402,0.18780305054442803,Target Hit,1039.7030301805341
2020-01-15 15:00:00,2020-01-16 00:30:00,SHORT,VOLATILE,Cautious Mean Reversion,1555.798,1551.665,0.044260476633236935,0.18292854992516994,Target Hit,1039.8859587304594
2020-01-16 00:30:00,2020-01-16 06:30:00,LONG,VOLATILE,Cautious Mean Reversion,1551.665,1556.155,0.0972416455487439,0.436614988513861,Target Hit,1040.3225737189732
2020-01-16 11:00:00,2020-01-16 20:30:00,LONG,VOLATILE,Cautious Mean Reversion,1549.715,1553.115,0.05906066383348951,0.20080625703386973,Regime Change,1040.5233799760072
2020-01-17 00:30:00,2020-01-17 07:00:00,SHORT,VOLATILE,Cautious Mean Reversion,1555.565,1557.998,0.0899994535747475,-0.21896867054736002,Stop Loss,1040.3044113054598
